10001,40.7501,-73.9967,New York
94601,37.80437,-122.2708,Oakland
98012,47.76232,-122.20540,Bothell
98101,47.6101,-122.3421,Seattle
98208,47.9790,-122.2021,Everett
98223,48.19871,-122.12514,Arlington
98258,48.0151,-122.06374,Lake Stevens
99354,46.28569,-119.28446,Richland
NG1,52.9536,-1.1505,Nottingham
